date,city,country,confirmed,deaths,recovered,lat,long
2/3/20,Qinghai,China,13,0,0,35.75,96
2/3/20,Taiwan,Taiwan,10,0,0,23.7,121
2/3/20,Macau,Macau,8,0,0,22.17,113.55
2/3/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/3/20,Victoria,Australia,4,0,0,-37.81,144.96
2/3/20,Queensland,Australia,2,0,0,-28.02,153.4
2/3/20,South Australia,Australia,2,0,0,-34.93,138.6
2/3/20,"Chicago, IL",United States,2,0,0,41.88,-87.63
2/3/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/3/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/3/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/3/20,Tibet,China,1,0,0,31.69,88.09
2/3/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/3/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/3/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/3/20,"Seattle, WA",United States,1,0,0,47.61,-122.33
2/3/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/3/20,Hubei,China,13522,414,396,30.98,112.27
2/3/20,Zhejiang,China,829,0,48,29.18,120.09
2/3/20,Guangdong,China,797,0,21,23.34,113.42
2/3/20,Henan,China,675,2,20,33.88,113.61
2/3/20,Hunan,China,593,0,22,27.61,111.71
2/3/20,Anhui,China,480,0,14,31.83,117.23
2/3/20,Jiangxi,China,476,0,19,27.61,115.72
2/3/20,Chongqing,China,337,2,9,30.06,107.87
2/3/20,Jiangsu,China,308,0,8,32.97,119.46
2/3/20,Sichuan,China,282,1,14,30.62,102.71
2/3/20,Shandong,China,270,0,7,36.34,118.15
2/3/20,Beijing,China,212,1,12,40.18,116.41
2/3/20,Shanghai,China,208,1,10,31.2,121.45
2/3/20,Fujian,China,179,0,1,26.08,117.99
2/3/20,Heilongjiang,China,155,2,2,47.86,127.76
2/3/20,Shaanxi,China,142,0,1,35.19,108.87
2/3/20,Guangxi,China,139,0,7,23.83,108.79
2/3/20,Hebei,China,126,1,3,38.04,114.51
2/3/20,Yunnan,China,117,0,5,24.97,101.49
2/3/20,Hainan,China,79,1,4,19.2,109.75
2/3/20,Liaoning,China,74,0,1,41.3,122.61
2/3/20,Shanxi,China,74,0,2,37.58,112.29
2/3/20,Tianjin,China,60,0,1,39.31,117.32
2/3/20,Guizhou,China,56,0,2,26.82,106.87
2/3/20,Gansu,China,55,0,3,36.06,103.83
2/3/20,Jilin,China,42,0,1,43.67,126.19
2/3/20,Inner Mongolia,China,34,0,1,44.09,113.94
2/3/20,Ningxia,China,34,0,1,37.27,106.17
2/3/20,Xinjiang,China,29,0,0,41.11,85.24
2/3/20,Tokyo,Japan,20,0,1,36,138
2/3/20,Hong Kong,Hong Kong,15,0,0,22.3,114.2
2/3/20,Qinghai,China,15,0,0,35.75,96
2/3/20,Taiwan,Taiwan,10,0,0,23.7,121
2/3/20,Macau,Macau,8,0,0,22.17,113.55
2/3/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/3/20,Victoria,Australia,4,0,0,-37.81,144.96
2/3/20,Queensland,Australia,2,0,0,-28.02,153.4
2/3/20,South Australia,Australia,2,0,0,-34.93,138.6
2/3/20,"Toronto, ON",Canada,2,0,0,43.65,-79.38
2/3/20,"Chicago, IL",United States,2,0,0,41.88,-87.63
2/3/20,"San Benito, CA",United States,2,0,0,36.58,-120.99
2/3/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/3/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/3/20,"London, ON",Canada,1,0,0,42.98,-81.25
2/3/20,Tibet,China,1,0,0,31.69,88.09
2/3/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/3/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/3/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/3/20,"Seattle, WA",United States,1,0,0,47.61,-122.33
2/3/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/3/20,Kajaani,Finland,1,0,0,64,26
2/3/20,Kajaani,Finland,1,0,0,64,26
2/3/20,Orleans,France,6,0,0,47,2
2/3/20,Orleans,France,6,0,0,47,2
2/3/20,Kassel,Germany,10,0,0,51,9
2/3/20,Kassel,Germany,12,0,0,51,9
2/3/20,Nagpur,India,2,0,0,21,78
2/3/20,Nagpur,India,3,0,0,21,78
2/3/20,Arezzo,Italy,2,0,0,43,12
2/3/20,Arezzo,Italy,2,0,0,43,12
2/3/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/3/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/3/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/3/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/3/20,Boac,Philippines,2,1,0,13,122
2/3/20,Boac,Philippines,2,1,0,13,122
2/3/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/3/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/3/20,Singapore,Singapore,18,0,0,1.28,103.83
2/3/20,Singapore,Singapore,18,0,0,1.28,103.83
2/3/20,Daegu,South Korea,15,0,0,36,128
2/3/20,Daegu,South Korea,15,0,0,36,128
2/3/20,Madrid,Spain,1,0,0,40,-4
2/3/20,Madrid,Spain,1,0,0,40,-4
2/3/20,Kandy,Sri Lanka,1,0,0,7,81
2/3/20,Kandy,Sri Lanka,1,0,0,7,81
2/3/20,Sundsvall,Sweden,1,0,0,63,16
2/3/20,Sundsvall,Sweden,1,0,0,63,16
2/3/20,Lop Buri,Thailand,19,0,5,15,101
2/3/20,Lop Buri,Thailand,19,0,5,15,101
2/3/20,Liverpool,United Kingdom,2,0,0,55,-3
2/3/20,Liverpool,United Kingdom,2,0,0,55,-3
2/3/20,Abu Dhabi,United Arab Emirates,5,0,0,24,54
2/3/20,Abu Dhabi,United Arab Emirates,5,0,0,24,54
2/3/20,Quang Ha,Vietnam,6,0,1,16,108
2/3/20,Quang Ha,Vietnam,8,0,1,16,108
2/2/20,Ontario,Canada,3,0,0,51.25,85.32
2/2/20,Ontario,Canada,3,0,0,51.25,85.32
2/2/20,Ontario,Canada,3,0,0,51.25,85.32
2/2/20,Phnom Penh,Cambodia,1,0,0,11.55,104.92
2/2/20,Hubei,China,11177,350,295,30.98,112.27
2/2/20,Zhejiang,China,661,0,32,29.18,120.09
2/2/20,Guangdong,China,632,0,15,23.34,113.42
2/2/20,Henan,China,493,2,10,33.88,113.61
2/2/20,Hunan,China,463,0,16,27.61,111.71
2/2/20,Anhui,China,340,0,7,31.83,117.23
2/2/20,Jiangxi,China,333,0,12,27.61,115.72
2/2/20,Chongqing,China,300,2,7,30.06,107.87
2/2/20,Jiangsu,China,236,0,7,32.97,119.46
2/2/20,Sichuan,China,231,1,11,30.62,102.71
2/2/20,Shandong,China,230,0,6,36.34,118.15
2/2/20,Shanghai,China,193,1,10,31.2,121.45
2/2/20,Beijing,China,191,1,9,40.18,116.41
2/2/20,Fujian,China,159,0,0,26.08,117.99
2/2/20,Guangxi,China,127,0,2,23.83,108.79
2/2/20,Shaanxi,China,116,0,0,35.19,108.87
2/2/20,Hebei,China,113,1,3,38.04,114.51
2/2/20,Yunnan,China,105,0,3,24.97,101.49
2/2/20,Heilongjiang,China,95,2,2,47.86,127.76
2/2/20,Liaoning,China,70,0,1,41.3,122.61
2/2/20,Shanxi,China,66,0,3,37.58,112.29
2/2/20,Hainan,China,64,1,4,19.2,109.75
2/2/20,Gansu,China,51,0,3,36.06,103.83
2/2/20,Tianjin,China,48,0,1,39.31,117.32
2/2/20,Guizhou,China,38,0,2,26.82,106.87
2/2/20,Ningxia,China,28,0,0,37.27,106.17
2/2/20,Inner Mongolia,China,27,0,1,44.09,113.94
2/2/20,Jilin,China,23,0,1,43.67,126.19
2/2/20,Xinjiang,China,21,0,0,41.11,85.24
2/2/20,Tokyo,Japan,20,0,1,36,138
2/2/20,Phnom Penh,Cambodia,1,0,0,11.55,104.92
2/2/20,Phnom Penh,Cambodia,1,0,0,11.55,104.92
2/2/20,Hong Kong,Hong Kong,15,0,0,22.3,114.2
2/2/20,Qinghai,China,11,0,0,35.75,96
2/2/20,Taiwan,Taiwan,10,0,0,23.7,121
2/2/20,Macau,Macau,8,0,0,22.17,113.55
2/2/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/2/20,Victoria,Australia,4,0,0,-37.81,144.96
2/2/20,Queensland,Australia,2,0,0,-28.02,153.4
2/2/20,South Australia,Australia,2,0,0,-34.93,138.6
2/2/20,"Chicago, IL",United States,2,0,0,41.88,-87.63
2/2/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/2/20,Tibet,China,1,0,0,31.69,88.09
2/2/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/2/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/2/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/2/20,"Santa Clara, CA",United States,1,0,0,37.35,-121.96
2/2/20,"Seattle, WA",United States,1,0,0,47.61,-122.33
2/2/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/2/20,Hubei,China,11177,350,295,30.98,112.27
2/2/20,Zhejiang,China,661,0,32,29.18,120.09
2/2/20,Guangdong,China,632,0,15,23.34,113.42
2/2/20,Henan,China,493,2,10,33.88,113.61
2/2/20,Hunan,China,463,0,16,27.61,111.71
2/2/20,Anhui,China,340,0,7,31.83,117.23
2/2/20,Jiangxi,China,333,0,12,27.61,115.72
2/2/20,Chongqing,China,300,2,7,30.06,107.87
2/2/20,Jiangsu,China,236,0,7,32.97,119.46
2/2/20,Sichuan,China,231,1,11,30.62,102.71
2/2/20,Shandong,China,230,0,6,36.34,118.15
2/2/20,Shanghai,China,193,1,10,31.2,121.45
2/2/20,Beijing,China,191,1,9,40.18,116.41
2/2/20,Fujian,China,159,0,0,26.08,117.99
2/2/20,Guangxi,China,127,0,2,23.83,108.79
2/2/20,Shaanxi,China,116,0,0,35.19,108.87
2/2/20,Hebei,China,113,1,3,38.04,114.51
2/2/20,Yunnan,China,105,0,3,24.97,101.49
2/2/20,Heilongjiang,China,95,2,2,47.86,127.76
2/2/20,Liaoning,China,70,0,1,41.3,122.61
2/2/20,Shanxi,China,66,0,3,37.58,112.29
2/2/20,Hainan,China,64,1,4,19.2,109.75
2/2/20,Gansu,China,51,0,3,36.06,103.83
2/2/20,Tianjin,China,48,0,1,39.31,117.32
2/2/20,Guizhou,China,38,0,2,26.82,106.87
2/2/20,Ningxia,China,28,0,0,37.27,106.17
2/2/20,Inner Mongolia,China,27,0,1,44.09,113.94
2/2/20,Jilin,China,23,0,1,43.67,126.19
2/2/20,Xinjiang,China,21,0,0,41.11,85.24
2/2/20,Tokyo,Japan,20,0,1,36,138
2/2/20,Hong Kong,Hong Kong,15,0,0,22.3,114.2
2/2/20,Qinghai,China,11,0,0,35.75,96
2/2/20,Taiwan,Taiwan,10,0,0,23.7,121
2/2/20,Macau,Macau,8,0,0,22.17,113.55
2/2/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/2/20,Victoria,Australia,4,0,0,-37.81,144.96
2/2/20,Queensland,Australia,2,0,0,-28.02,153.4
2/2/20,South Australia,Australia,2,0,0,-34.93,138.6
2/2/20,"Chicago, IL",United States,2,0,0,41.88,-87.63
2/2/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/2/20,Tibet,China,1,0,0,31.69,88.09
2/2/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/2/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/2/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/2/20,"Santa Clara, CA",United States,1,0,0,37.35,-121.96
2/2/20,"Seattle, WA",United States,1,0,0,47.61,-122.33
2/2/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/2/20,Hubei,China,11177,350,295,30.98,112.27
2/2/20,Zhejiang,China,724,0,36,29.18,120.09
2/2/20,Guangdong,China,683,0,15,23.34,113.42
2/2/20,Henan,China,566,2,14,33.88,113.61
2/2/20,Hunan,China,521,0,16,27.61,111.71
2/2/20,Anhui,China,408,0,7,31.83,117.23
2/2/20,Jiangxi,China,391,0,18,27.61,115.72
2/2/20,Chongqing,China,300,2,7,30.06,107.87
2/2/20,Jiangsu,China,271,0,7,32.97,119.46
2/2/20,Sichuan,China,254,1,12,30.62,102.71
2/2/20,Shandong,China,246,0,6,36.34,118.15
2/2/20,Shanghai,China,193,1,10,31.2,121.45
2/2/20,Beijing,China,191,1,9,40.18,116.41
2/2/20,Fujian,China,159,0,0,26.08,117.99
2/2/20,Guangxi,China,127,0,2,23.83,108.79
2/2/20,Shaanxi,China,116,0,0,35.19,108.87
2/2/20,Hebei,China,113,1,3,38.04,114.51
2/2/20,Yunnan,China,105,0,3,24.97,101.49
2/2/20,Heilongjiang,China,95,2,2,47.86,127.76
2/2/20,Hainan,China,71,1,4,19.2,109.75
2/2/20,Liaoning,China,70,0,1,41.3,122.61
2/2/20,Shanxi,China,66,0,3,37.58,112.29
2/2/20,Gansu,China,51,0,3,36.06,103.83
2/2/20,Tianjin,China,48,0,1,39.31,117.32
2/2/20,Guizhou,China,46,0,2,26.82,106.87
2/2/20,Jilin,China,31,0,1,43.67,126.19
2/2/20,Ningxia,China,28,0,0,37.27,106.17
2/2/20,Inner Mongolia,China,27,0,1,44.09,113.94
2/2/20,Xinjiang,China,24,0,0,41.11,85.24
2/2/20,Tokyo,Japan,20,0,1,36,138
2/2/20,Hong Kong,Hong Kong,15,0,0,22.3,114.2
2/2/20,Qinghai,China,11,0,0,35.75,96
2/2/20,Taiwan,Taiwan,10,0,0,23.7,121
2/2/20,Macau,Macau,8,0,0,22.17,113.55
2/2/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/2/20,Victoria,Australia,4,0,0,-37.81,144.96
2/2/20,Queensland,Australia,2,0,0,-28.02,153.4
2/2/20,South Australia,Australia,2,0,0,-34.93,138.6
2/2/20,"Chicago, IL",United States,2,0,0,41.88,-87.63
2/2/20,"Santa Clara, CA",United States,2,0,0,37.35,-121.96
2/2/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/2/20,Tibet,China,1,0,0,31.69,88.09
2/2/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/2/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/2/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/2/20,"Seattle, WA",United States,1,0,0,47.61,-122.33
2/2/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/2/20,Kajaani,Finland,1,0,0,64,26
2/2/20,Kajaani,Finland,1,0,0,64,26
2/2/20,Kajaani,Finland,1,0,0,64,26
2/2/20,Orleans,France,6,0,0,47,2
2/2/20,Orleans,France,6,0,0,47,2
2/2/20,Orleans,France,6,0,0,47,2
2/2/20,Kassel,Germany,10,0,0,51,9
2/2/20,Kassel,Germany,10,0,0,51,9
2/2/20,Kassel,Germany,10,0,0,51,9
2/2/20,Nagpur,India,2,0,0,21,78
2/2/20,Nagpur,India,2,0,0,21,78
2/2/20,Nagpur,India,2,0,0,21,78
2/2/20,Arezzo,Italy,2,0,0,43,12
2/2/20,Arezzo,Italy,2,0,0,43,12
2/2/20,Arezzo,Italy,2,0,0,43,12
2/2/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/2/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/2/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/2/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/2/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/2/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/2/20,Boac,Philippines,2,1,0,13,122
2/2/20,Boac,Philippines,2,1,0,13,122
2/2/20,Boac,Philippines,2,1,0,13,122
2/2/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/2/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/2/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/2/20,Singapore,Singapore,18,0,0,1.28,103.83
2/2/20,Singapore,Singapore,18,0,0,1.28,103.83
2/2/20,Singapore,Singapore,18,0,0,1.28,103.83
2/2/20,Daegu,South Korea,15,0,0,36,128
2/2/20,Daegu,South Korea,15,0,0,36,128
2/2/20,Daegu,South Korea,15,0,0,36,128
2/2/20,Madrid,Spain,1,0,0,40,-4
2/2/20,Madrid,Spain,1,0,0,40,-4
2/2/20,Madrid,Spain,1,0,0,40,-4
2/2/20,Kandy,Sri Lanka,1,0,0,7,81
2/2/20,Kandy,Sri Lanka,1,0,0,7,81
2/2/20,Kandy,Sri Lanka,1,0,0,7,81
2/2/20,Sundsvall,Sweden,1,0,0,63,16
2/2/20,Sundsvall,Sweden,1,0,0,63,16
2/2/20,Sundsvall,Sweden,1,0,0,63,16
2/2/20,Lop Buri,Thailand,19,0,5,15,101
2/2/20,Lop Buri,Thailand,19,0,5,15,101
2/2/20,Lop Buri,Thailand,19,0,5,15,101
2/2/20,Liverpool,United Kingdom,2,0,0,55,-3
2/2/20,Liverpool,United Kingdom,2,0,0,55,-3
2/2/20,Liverpool,United Kingdom,2,0,0,55,-3
2/2/20,Abu Dhabi,United Arab Emirates,5,0,0,24,54
2/2/20,Abu Dhabi,United Arab Emirates,5,0,0,24,54
2/2/20,Abu Dhabi,United Arab Emirates,5,0,0,24,54
2/2/20,Quang Ha,Vietnam,6,0,1,16,108
2/2/20,Quang Ha,Vietnam,6,0,1,16,108
2/2/20,Quang Ha,Vietnam,6,0,1,16,108
2/1/20,Arizona,United States,1,0,0,34.05,111.09
2/1/20,Bavaria,Germany,7,0,0,48.79,11.5
2/1/20,California,United States,3,0,0,36.78,119.42
2/1/20,Illinois,United States,2,0,0,40.63,89.4
2/1/20,Ontario,Canada,3,0,0,51.25,85.32
2/1/20,Ontario,Canada,3,0,0,51.25,85.32
2/1/20,Ontario,Canada,3,0,0,51.25,85.32
2/1/20,Hubei,China,7153,249,168,30.98,112.27
2/1/20,Zhejiang,China,599,0,21,29.18,120.09
2/1/20,Guangdong,China,535,0,14,23.34,113.42
2/1/20,Henan,China,422,2,3,33.88,113.61
2/1/20,Hunan,China,389,0,8,27.61,111.71
2/1/20,Anhui,China,297,0,5,31.83,117.23
2/1/20,Jiangxi,China,286,0,9,27.61,115.72
2/1/20,Chongqing,China,247,1,3,30.06,107.87
2/1/20,Sichuan,China,207,1,3,30.62,102.71
2/1/20,Shandong,China,206,0,3,36.34,118.15
2/1/20,Jiangsu,China,202,0,6,32.97,119.46
2/1/20,Shanghai,China,169,1,10,31.2,121.45
2/1/20,Beijing,China,168,1,9,40.18,116.41
2/1/20,Fujian,China,144,0,0,26.08,117.99
2/1/20,Shaanxi,China,101,0,0,35.19,108.87
2/1/20,Guangxi,China,100,0,2,23.83,108.79
2/1/20,Hebei,China,96,1,0,38.04,114.51
2/1/20,Yunnan,China,91,0,2,24.97,101.49
2/1/20,Heilongjiang,China,80,2,2,47.86,127.76
2/1/20,Liaoning,China,63,0,1,41.3,122.61
2/1/20,Hainan,China,62,1,1,19.2,109.75
2/1/20,Shanxi,China,47,0,1,37.58,112.29
2/1/20,Tianjin,China,38,0,0,39.31,117.32
2/1/20,Gansu,China,35,0,0,36.06,103.83
2/1/20,Guizhou,China,29,0,2,26.82,106.87
2/1/20,Ningxia,China,26,0,0,37.27,106.17
2/1/20,Inner Mongolia,China,23,0,1,44.09,113.94
2/1/20,Xinjiang,China,18,0,0,41.11,85.24
2/1/20,Jilin,China,17,0,1,43.67,126.19
2/1/20,Hong Kong,Hong Kong,13,0,0,22.3,114.2
2/1/20,Taiwan,Taiwan,10,0,0,23.7,121
2/1/20,Qinghai,China,9,0,0,35.75,96
2/1/20,Macau,Macau,7,0,0,22.17,113.55
2/1/20,Tibet,China,1,0,0,31.69,88.09
2/1/20,Tokyo,Japan,17,0,1,36,138
2/1/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/1/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/1/20,Victoria,Australia,4,0,0,-37.81,144.96
2/1/20,Queensland,Australia,3,0,0,-28.02,153.4
2/1/20,South Australia,Australia,1,0,0,-34.93,138.6
2/1/20,Hubei,China,7153,249,168,30.98,112.27
2/1/20,Zhejiang,China,599,0,21,29.18,120.09
2/1/20,Guangdong,China,535,0,14,23.34,113.42
2/1/20,Henan,China,422,2,3,33.88,113.61
2/1/20,Hunan,China,389,0,8,27.61,111.71
2/1/20,Anhui,China,297,0,5,31.83,117.23
2/1/20,Jiangxi,China,286,0,9,27.61,115.72
2/1/20,Chongqing,China,247,1,3,30.06,107.87
2/1/20,Sichuan,China,207,1,3,30.62,102.71
2/1/20,Shandong,China,206,0,3,36.34,118.15
2/1/20,Jiangsu,China,202,0,6,32.97,119.46
2/1/20,Shanghai,China,169,1,10,31.2,121.45
2/1/20,Beijing,China,168,1,9,40.18,116.41
2/1/20,Fujian,China,144,0,0,26.08,117.99
2/1/20,Shaanxi,China,101,0,0,35.19,108.87
2/1/20,Guangxi,China,100,0,2,23.83,108.79
2/1/20,Hebei,China,96,1,0,38.04,114.51
2/1/20,Yunnan,China,93,0,2,24.97,101.49
2/1/20,Heilongjiang,China,80,2,2,47.86,127.76
2/1/20,Liaoning,China,64,0,1,41.3,122.61
2/1/20,Hainan,China,62,1,1,19.2,109.75
2/1/20,Shanxi,China,47,0,1,37.58,112.29
2/1/20,Tianjin,China,41,0,0,39.31,117.32
2/1/20,Gansu,China,40,0,0,36.06,103.83
2/1/20,Guizhou,China,29,0,2,26.82,106.87
2/1/20,Ningxia,China,26,0,0,37.27,106.17
2/1/20,Inner Mongolia,China,23,0,1,44.09,113.94
2/1/20,Tokyo,Japan,20,0,1,36,138
2/1/20,Xinjiang,China,18,0,0,41.11,85.24
2/1/20,Jilin,China,17,0,1,43.67,126.19
2/1/20,Hong Kong,Hong Kong,13,0,0,22.3,114.2
2/1/20,Taiwan,Taiwan,10,0,0,23.7,121
2/1/20,Qinghai,China,9,0,0,35.75,96
2/1/20,Macau,Macau,7,0,0,22.17,113.55
2/1/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/1/20,Victoria,Australia,4,0,0,-37.81,144.96
2/1/20,Queensland,Australia,3,0,0,-28.02,153.4
2/1/20,"Chicago, IL",United States,2,0,0,41.88,-87.63
2/1/20,South Australia,Australia,1,0,0,-34.93,138.6
2/1/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/1/20,Tibet,China,1,0,0,31.69,88.09
2/1/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/1/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/1/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/1/20,"Santa Clara, CA",United States,1,0,0,37.35,-121.96
2/1/20,"Seattle, WA",United States,1,0,0,47.61,-122.33
2/1/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/1/20,Hubei,China,9074,294,215,30.98,112.27
2/1/20,Zhejiang,China,661,0,23,29.18,120.09
2/1/20,Guangdong,China,604,0,14,23.34,113.42
2/1/20,Henan,China,493,2,4,33.88,113.61
2/1/20,Hunan,China,463,0,8,27.61,111.71
2/1/20,Anhui,China,340,0,5,31.83,117.23
2/1/20,Jiangxi,China,333,0,10,27.61,115.72
2/1/20,Chongqing,China,262,1,3,30.06,107.87
2/1/20,Jiangsu,China,236,0,6,32.97,119.46
2/1/20,Sichuan,China,231,1,3,30.62,102.71
2/1/20,Shandong,China,225,0,5,36.34,118.15
2/1/20,Beijing,China,183,1,9,40.18,116.41
2/1/20,Shanghai,China,177,1,10,31.2,121.45
2/1/20,Fujian,China,159,0,0,26.08,117.99
2/1/20,Shaanxi,China,116,0,0,35.19,108.87
2/1/20,Guangxi,China,111,0,2,23.83,108.79
2/1/20,Hebei,China,104,1,3,38.04,114.51
2/1/20,Heilongjiang,China,95,2,2,47.86,127.76
2/1/20,Yunnan,China,93,0,2,24.97,101.49
2/1/20,Liaoning,China,64,0,1,41.3,122.61
2/1/20,Hainan,China,63,1,1,19.2,109.75
2/1/20,Shanxi,China,56,0,1,37.58,112.29
2/1/20,Tianjin,China,45,0,0,39.31,117.32
2/1/20,Gansu,China,40,0,0,36.06,103.83
2/1/20,Guizhou,China,38,0,2,26.82,106.87
2/1/20,Ningxia,China,28,0,0,37.27,106.17
2/1/20,Inner Mongolia,China,27,0,1,44.09,113.94
2/1/20,Jilin,China,23,0,1,43.67,126.19
2/1/20,Xinjiang,China,21,0,0,41.11,85.24
2/1/20,Tokyo,Japan,20,0,1,36,138
2/1/20,Hong Kong,Hong Kong,14,0,0,22.3,114.2
2/1/20,Taiwan,Taiwan,10,0,0,23.7,121
2/1/20,Qinghai,China,9,0,0,35.75,96
2/1/20,Macau,Macau,7,0,0,22.17,113.55
2/1/20,New South Wales,Australia,4,0,2,-33.87,151.21
2/1/20,Victoria,Australia,4,0,0,-37.81,144.96
2/1/20,Queensland,Australia,2,0,0,-28.02,153.4
2/1/20,"Chicago, IL",United States,2,0,0,41.88,-87.63
2/1/20,South Australia,Australia,2,0,0,-34.93,138.6
2/1/20,British Columbia,Canada,1,0,0,49.28,-123.12
2/1/20,Tibet,China,1,0,0,31.69,88.09
2/1/20,Phnom Penh,Cambodia,1,0,0,11.55,104.92
2/1/20,Phnom Penh,Cambodia,1,0,0,11.55,104.92
2/1/20,Phnom Penh,Cambodia,1,0,0,11.55,104.92
2/1/20,"Boston, MA",United States,1,0,0,42.36,-71.06
2/1/20,"Los Angeles, CA",United States,1,0,0,34.05,-118.24
2/1/20,"Orange, CA",United States,1,0,0,33.79,-117.85
2/1/20,"Santa Clara, CA",United States,1,0,0,37.35,-121.96
2/1/20,"Seattle, WA",United States,1,0,0,47.61,-122.33
2/1/20,"Tempe, AZ",United States,1,0,0,33.43,-111.94
2/1/20,Kajaani,Finland,1,0,0,64,26
2/1/20,Kajaani,Finland,1,0,0,64,26
2/1/20,Kajaani,Finland,1,0,0,64,26
2/1/20,Orleans,France,6,0,0,47,2
2/1/20,Orleans,France,6,0,0,47,2
2/1/20,Orleans,France,6,0,0,47,2
2/1/20,Kassel,Germany,8,0,0,51,9
2/1/20,Kassel,Germany,8,0,0,51,9
2/1/20,Nagpur,India,1,0,0,21,78
2/1/20,Nagpur,India,1,0,0,21,78
2/1/20,Nagpur,India,1,0,0,21,78
2/1/20,Arezzo,Italy,2,0,0,43,12
2/1/20,Arezzo,Italy,2,0,0,43,12
2/1/20,Arezzo,Italy,2,0,0,43,12
2/1/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/1/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/1/20,Sibu,Malaysia,8,0,0,2.5,112.5
2/1/20,Washington,United States,1,0,0,47.75,120.74
2/1/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/1/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/1/20,Pokhara,Nepal,1,0,0,28.17,84.25
2/1/20,Boac,Philippines,1,0,0,13,122
2/1/20,Boac,Philippines,1,0,0,13,122
2/1/20,Boac,Philippines,2,1,0,13,122
2/1/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/1/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/1/20,Podkamennaya Tunguska,Russia,2,0,0,60,90
2/1/20,Singapore,Singapore,18,0,0,1.28,103.83
2/1/20,Singapore,Singapore,16,0,0,1.28,103.83
2/1/20,Singapore,Singapore,18,0,0,1.28,103.83
2/1/20,Daegu,South Korea,12,0,0,36,128
2/1/20,Daegu,South Korea,12,0,0,36,128
2/1/20,Daegu,South Korea,15,0,0,36,128
2/1/20,Madrid,Spain,1,0,0,40,-4
2/1/20,Madrid,Spain,1,0,0,40,-4
2/1/20,Madrid,Spain,1,0,0,40,-4
